ID,Long30m,Lat30m,Hwy_Roads,Major_Roads,Res_Roads,Local_Trucks,Local_Restricted_Trucks,Commerical Zone,Industrial Zone,Residential Zone,NDVI_50,NLCD_Water_50,NLCD_DevOpen_50,NLCD_DevLow_50,NLCD_DevMed_50,NLCD_DevHigh_50,NLCD_Barren_50,NLCD_Deciduous_50,NLCD_Evergreen_50,NLCD_MixForest_50,NLCD_Shrub_50,NLCD_Herbaceous_50,NLCD_Pasture_50,NLCD_Crops_50,NLCD_WoodyWet_50,NLCD_EmergWet_50,Impervious_50,Distance_to_NPL,Distance_to_Rail,Elevation_50,Distance_to_TRI,Total_Road_50,Hwy_Road_50,Maj_Road_50,Res_Road_50,Pop_50,MinDist2Port,MinDist2MainPort,Dist2MainAirport,Dist2Airport
17146,-122.27733,37.81524,0,0,1,0,0,0,0,1,0.11622,0,0,0,54.83871,45.16129,0,0,0,0,0,0,0,0,0,0,74.21935,0.00162,0.00064,6.05746,0.00098,187.53476,0,0,175.70521,5.90971,0.44166,0.34249,0.09725,0.09725
17147,-122.27733,37.79564,0,1,0,0,0,1,0,0,0.04414,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,93.791,0.00201,0.1971,3.67405,0.00037,370.75685,0,39.48344,0,5.90971,3.99342,0.24979,0.11612,0.11612
17148,-122.27733,37.79913,1,0,0,1,0,1,0,0,0.05226,0,0,0,8.9172,91.0828,0,0,0,0,0,0,0,0,0,0,91.47134,0.0022,0.00284,6.7408,0.00042,422.04051,323.0251,51.09975,5.14337,28.20674,1.88789,0.26724,0.11245,0.11245
17151,-122.27732,37.81441,0,1,0,0,0,0,0,1,0.07759,0,0,0,46.60194,53.39806,0,0,0,0,0,0,0,0,0,0,77.60518,0.00167,0.00062,5.85461,0.00095,254.29094,0,211.13388,57.34927,24.50992,0.46032,0.33983,0.09798,0.09798
17152,-122.27732,37.79551,0,1,0,0,0,1,0,0,0.04384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,93.30868,0.002,0.1337,3.59056,0.00036,412.67906,373.70637,0,0,28.20674,4.13288,0.24912,0.11627,0.11627
17153,-122.27731,37.79643,0,0,1,0,0,1,0,0,0.06013,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.28435,0.00205,0.01183,4.20625,0.00038,195.317,0,0,74.00895,5.90971,3.23861,0.25358,0.1153,0.1153
17154,-122.2773,37.82683,1,0,0,0,0,0,0,1,0.11472,0,0,0,93.24759,6.75241,0,0,0,0,0,0,0,0,0,0,61.97106,0.00107,0.00081,13.76766,0.00077,229.68637,0,83.52678,152.24263,40.61776,0.3418,0.3418,0.08811,0.08811
17155,-122.2773,37.80878,1,0,0,0,0,0,0,1,0.1198,0,0,0,86.17363,13.82637,0,0,0,0,0,0,0,0,0,0,67.29904,0.00204,0.00076,7.17367,0.00069,270.44793,0,178.96566,69.09245,41.04227,0.64324,0.31671,0.10302,0.10302
17156,-122.2773,37.82324,0,1,0,0,0,0,0,1,0.09643,0,0,0,36.53846,63.46154,0,0,0,0,0,0,0,0,0,0,80.90385,0.00121,0.00078,9.93891,0.00094,100.37959,0,0,128.55509,5.90971,0.34917,0.34917,0.0908,0.0908
17157,-122.2773,37.80763,1,0,0,1,0,1,0,0,0.13658,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,60.72293,0.00211,0.00083,5.06567,0.00064,188.28432,0,75.71084,109.6418,36.5908,0.69965,0.3111,0.10409,0.10409
17158,-122.27729,37.82511,0,0,1,0,0,0,0,1,0.10813,0,0,0,45.51282,54.48718,0,0,0,0,0,0,0,0,0,0,74.55769,0.00113,0.0008,10.73852,0.00085,144.02843,0,119.66531,37.72494,35.4598,0.34602,0.34602,0.08938,0.08938
17159,-122.27729,37.80173,0,1,0,1,0,1,0,0,0.03672,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,93.78135,0.00226,0.00163,10.631,0.00047,261.45774,0,178.48216,65.51626,41.18377,1.25821,0.28058,0.10983,0.10983
17160,-122.27729,37.81346,0,0,1,0,0,1,0,0,0.08234,0,0,0,32.90323,67.09677,0,0,0,0,0,0,0,0,0,0,84.33871,0.00173,0.0006,5.80375,0.0009,101.19592,0,0,117.63511,24.50992,0.4835,0.33636,0.09882,0.09882
17161,-122.27729,37.79703,0,0,1,0,0,0,1,0,0.04161,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,91.89677,0.00209,0.0069,4.81908,0.00039,261.93489,155.60832,114.93431,0,35.4598,2.8622,0.25644,0.11469,0.11469
17162,-122.27728,37.81241,0,0,1,0,0,0,0,1,0.09951,0,0,0,51.94805,48.05195,0,0,0,0,0,0,0,0,0,0,76.8961,0.0018,0.00059,6.62534,0.00085,161.74579,7.79371,55.81103,0,28.20674,0.51195,0.33244,0.09974,0.09974
17163,-122.27728,37.82144,0,0,1,0,0,1,0,0,0.05707,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,91.68065,0.00128,0.00075,9.27224,0.00101,286.71448,0,178.96566,85.70147,41.04227,0.35027,0.35027,0.09221,0.09221
17164,-122.27727,37.83118,0,1,0,0,0,1,0,0,0.09311,0,0,0,29.35484,70.64516,0,0,0,0,0,0,0,0,0,0,83.04839,0.00094,0.00083,15.59334,0.0006,344.25275,306.26044,0,0,28.20674,0.32561,0.32561,0.08503,0.08503
17165,-122.27727,37.79813,0,0,1,0,0,0,1,0,0.05864,0,0,0,5.78778,94.21222,0,0,0,0,0,0,0,0,0,0,90.2926,0.00214,0.00392,5.70992,0.0004,337.89699,0,140.16309,181.2286,40.83001,2.27092,0.26191,0.11354,0.11354
17166,-122.27727,37.81914,0,0,1,0,0,0,0,1,0.09397,0,0,0,33.43949,66.56051,0,0,0,0,0,0,0,0,0,0,83.96178,0.0014,0.00071,8.17913,0.00106,94.99771,0,0,98.43638,41.18377,0.37105,0.34928,0.09405,0.09405
17167,-122.27726,37.80413,0,1,0,0,0,1,0,0,0.10711,0,0,0,57.09677,42.90323,0,0,0,0,0,0,0,0,0,0,74.88065,0.00224,0.00117,11.0599,0.00053,206.29241,0,0,198.74863,28.20674,0.95193,0.29297,0.10747,0.10747
17168,-122.27726,37.8227,0,1,0,0,0,1,0,0,0.07265,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,87.47436,0.00123,0.00077,9.70229,0.00096,237.08425,0,211.13388,43.39005,24.50992,0.34936,0.34936,0.09124,0.09124
17169,-122.27726,37.80413,0,1,0,0,0,1,0,0,0.10711,0,0,0,57.09677,42.90323,0,0,0,0,0,0,0,0,0,0,74.88065,0.00224,0.00117,11.0599,0.00053,190.00133,167.77481,0,0,24.12616,0.95166,0.29298,0.10747,0.10747
17170,-122.27726,37.80647,0,1,0,0,0,1,0,0,0.08544,0,0,0,44.08946,55.91054,0,0,0,0,0,0,0,0,0,0,76.92013,0.00216,0.00092,9.07075,0.0006,101.91593,0,0,92.80708,43.73203,0.76741,0.30501,0.10522,0.10522
17171,-122.27726,37.8236,0,0,1,0,0,0,0,1,0.08071,0,0,0,47.41935,52.58065,0,0,0,0,0,0,0,0,0,0,79.42258,0.00119,0.00078,10.10154,0.00092,412.16905,199.34852,0,12.98907,35.4598,0.34829,0.34829,0.09055,0.09055
17172,-122.27726,37.81835,0,1,0,0,0,0,0,1,0.0797,0,0,0,24.60064,75.39936,0,0,0,0,0,0,0,0,0,0,83.54313,0.00144,0.0007,7.72231,0.00106,182.74878,0,45.61593,151.9897,24.50992,0.38344,0.34829,0.0947,0.0947
17174,-122.27724,37.82851,1,0,0,1,0,0,0,1,0.07487,0,0,0,35.92233,64.07767,0,0,0,0,0,0,0,0,0,0,79.84142,0.00102,0.00082,12.64662,0.0007,189.74225,0,0,183.06117,28.20674,0.33581,0.33581,0.08692,0.08692
17175,-122.27723,37.80891,1,0,0,0,0,0,0,1,0.11065,0,0,0,83.76623,16.23377,0,0,0,0,0,0,0,0,0,0,68.83117,0.00203,0.00075,7.58042,0.00069,398.04992,171.6804,91.00478,0,28.20674,0.63707,0.31677,0.10295,0.10295
17177,-122.27723,37.81125,0,0,1,0,0,0,0,1,0.12992,0,0,0,98.71795,1.28205,0,0,0,0,0,0,0,0,0,0,70.08974,0.00188,0.00064,8.34054,0.00079,265.60261,185.77126,69.28267,0,3.15815,0.54766,0.32722,0.10082,0.10082
17178,-122.27721,37.82298,0,0,1,0,0,1,0,0,0.08839,0,0,0,13.69427,86.30573,0,0,0,0,0,0,0,0,0,0,85.7707,0.00122,0.00077,9.91564,0.00095,509.12757,382.84919,22.59811,0,46.26357,0.34858,0.34858,0.09105,0.09105
17179,-122.27721,37.82978,0,0,1,0,0,0,0,1,0.13325,0,0,0,78.06452,21.93548,0,0,0,0,0,0,0,0,0,0,71.07419,0.00098,0.00082,14.12969,0.00065,104.62857,0,0,103.90104,35.4598,0.33086,0.33086,0.08603,0.08603
17180,-122.27721,37.80919,0,1,0,0,0,0,0,1,0.10542,0,0,0,90.3537,9.6463,0,0,0,0,0,0,0,0,0,0,71.37299,0.00201,0.00074,8.8845,0.0007,389.49664,183.52251,0,6.49454,35.4598,0.62463,0.31793,0.1027,0.1027
17181,-122.27721,37.80669,0,1,0,0,0,1,0,0,0.07561,0,0,0,39.93506,60.06494,0,0,0,0,0,0,0,0,0,0,78.96753,0.00215,0.0009,8.3294,0.00061,350.03054,147.07276,178.63719,0,28.20674,0.75261,0.30576,0.10504,0.10504
17182,-122.2772,37.80744,1,0,0,0,0,1,0,0,0.13412,0,0,0,97.41935,2.58065,0,0,0,0,0,0,0,0,0,0,59.7129,0.00211,0.00085,5.76206,0.00063,281.51948,0,195.57129,0,43.5627,0.70913,0.30945,0.10434,0.10434
17183,-122.2772,37.82293,0,0,1,0,0,1,0,0,0.08538,0,0,0,7.71704,92.28296,0,0,0,0,0,0,0,0,0,0,86.75241,0.00122,0.00077,9.90669,0.00095,429.2159,295.69297,99.41938,29.48178,46.26357,0.34845,0.34845,0.09109,0.09109
17184,-122.2772,37.81078,0,0,1,0,0,0,0,1,0.12968,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,69.09091,0.0019,0.00066,8.88531,0.00077,206.3148,0,86.5631,117.94448,40.61776,0.56334,0.32496,0.10126,0.10126
17185,-122.2772,37.80906,1,0,0,0,0,0,0,1,0.10681,0,0,0,86.08414,13.91586,0,0,0,0,0,0,0,0,0,0,70.10032,0.00201,0.00074,8.17485,0.0007,214.37003,0,46.3221,60.14786,46.26357,0.63044,0.31718,0.10284,0.10284
17186,-122.27719,37.79961,0,1,0,1,0,1,0,0,0.07799,0,0,0,14.93506,85.06494,0,0,0,0,0,0,0,0,0,0,87.99026,0.0022,0.00247,7.64958,0.00043,163.65711,0,55.31543,106.42068,41.18377,1.71762,0.26905,0.11209,0.11209
17187,-122.27719,37.79946,0,1,0,1,0,1,0,0,0.06542,0,0,0,9.77199,90.22801,0,0,0,0,0,0,0,0,0,0,90.20847,0.00219,0.00256,7.32762,0.00043,279.07562,0,170.47382,87.36026,41.11302,1.75973,0.26829,0.11224,0.11224
17188,-122.27718,37.80821,1,0,0,1,0,1,0,0,0.1267,0,0,0,88.78205,11.21795,0,0,0,0,0,0,0,0,0,0,67.28526,0.00206,0.00079,4.45813,0.00066,174.3274,0,93.12483,0,28.54283,0.66949,0.31306,0.10364,0.10364
17189,-122.27718,37.8217,0,0,1,0,0,1,0,0,0.04855,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,91.09646,0.00127,0.00075,9.43063,0.00099,103.97071,0,0,100.25001,24.50992,0.34916,0.34916,0.09205,0.09205
17190,-122.27718,37.81318,0,0,1,0,0,0,0,1,0.07967,0,0,0,31.62939,68.37061,0,0,0,0,0,0,0,0,0,0,84.21725,0.00175,0.00059,5.90423,0.00088,103.04443,0,0,101.35572,35.4598,0.49042,0.33436,0.09913,0.09913
17191,-122.27718,37.82244,0,1,0,0,0,1,0,0,0.06084,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,87.80769,0.00124,0.00076,9.66525,0.00097,102.7914,0,0,129.12095,24.50992,0.34865,0.34865,0.09149,0.09149
17192,-122.27717,37.79897,1,0,0,1,0,1,0,0,0.05594,0,0,0,16.93291,83.06709,0,0,0,0,0,0,0,0,0,0,89.58147,0.00217,0.00292,6.31594,0.00042,362.93266,0,165.17406,155.11802,41.18377,1.91758,0.2657,0.11277,0.11277
17193,-122.27717,37.82837,0,1,0,1,0,0,0,1,0.07025,0,0,0,46.79487,53.20513,0,0,0,0,0,0,0,0,0,0,77.05128,0.00102,0.00081,12.75679,0.0007,194.0265,177.86883,0,0,8.09434,0.33567,0.33567,0.08705,0.08705
17194,-122.27717,37.81861,0,1,0,0,0,0,0,1,0.06542,0,0,0,8.65385,91.34615,0,0,0,0,0,0,0,0,0,0,87.86218,0.00142,0.0007,7.95776,0.00105,396.5173,306.6023,50.34192,0,28.20674,0.37914,0.34767,0.09454,0.09454
17195,-122.27716,37.80323,0,0,1,0,0,1,0,0,0.15768,0,0,0,57.23473,42.76527,0,0,0,0,0,0,0,0,0,0,70.94212,0.00224,0.00131,11.39166,0.00051,209.61536,0,78.11242,135.8586,40.68851,1.04489,0.28769,0.10844,0.10844
17196,-122.27716,37.82605,0,1,0,0,0,0,0,1,0.10735,0,0,0,42.94872,57.05128,0,0,0,0,0,0,0,0,0,0,81.35577,0.0011,0.0008,13.36645,0.0008,399.71082,182.02526,0,12.98907,35.4598,0.34248,0.34248,0.08875,0.08875
17197,-122.27716,37.83054,0,0,1,0,0,1,0,0,0.09689,0,0,0,67.31392,32.68608,0,0,0,0,0,0,0,0,0,0,78.07443,0.00095,0.00082,15.10466,0.00062,189.9683,168.93608,0,0,24.12616,0.32732,0.32732,0.08552,0.08552
17199,-122.27715,37.81687,0,0,1,0,0,0,0,1,0.10639,0,0,0,83.70607,16.29393,0,0,0,0,0,0,0,0,0,0,72.97764,0.00152,0.00066,6.91901,0.00102,186.6906,0,0,61.06581,5.90971,0.40894,0.34456,0.09599,0.09599
17200,-122.27714,37.80197,0,1,0,0,0,1,0,0,0.027,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,94.80064,0.00224,0.00156,10.8647,0.00048,194.47228,0,99.19476,0,46.26357,1.21275,0.281,0.10972,0.10972
17201,-122.27714,37.8137,0,0,1,0,0,1,0,0,0.07276,0,0,0,29.64169,70.35831,0,0,0,0,0,0,0,0,0,0,83.99349,0.00171,0.0006,5.85461,0.0009,190.77386,0,0,184.22596,28.20674,0.47695,0.33576,0.0987,0.0987
17202,-122.27714,37.80787,1,0,0,1,0,1,0,0,0.12983,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,63.9288,0.00208,0.00081,5.16101,0.00065,372.74771,154.89956,92.98462,0,28.20674,0.68588,0.31107,0.10398,0.10398
17203,-122.27714,37.80494,0,1,0,0,0,1,0,0,0.12134,0,0,0,81.87702,18.12298,0,0,0,0,0,0,0,0,0,0,63.98382,0.00221,0.00107,11.43539,0.00055,396.78451,0,171.44843,156.70397,41.18377,0.87678,0.29636,0.10679,0.10679
17205,-122.27714,37.79727,0,0,1,0,0,0,1,0,0.04016,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,93.47419,0.00208,0.00572,5.11766,0.00039,310.72924,208.77856,104.87033,0,36.89079,2.65126,0.25699,0.11459,0.11459
17206,-122.27713,37.81385,0,0,1,1,0,1,0,0,0.05977,0,0,0,33.44156,66.55844,0,0,0,0,0,0,0,0,0,0,82.6039,0.0017,0.0006,5.85879,0.00091,202.99357,0,0,65.92448,5.90971,0.47319,0.33619,0.09858,0.09858
17207,-122.27712,37.80995,0,1,0,0,0,0,0,1,0.12954,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,67.94551,0.00195,0.00069,9.40673,0.00073,174.55647,0,85.94982,84.78913,40.75926,0.59348,0.32067,0.10207,0.10207
17208,-122.27712,37.82626,0,1,0,1,0,0,0,1,0.10669,0,0,0,53.05466,46.94534,0,0,0,0,0,0,0,0,0,0,79.09003,0.00109,0.0008,15.18843,0.00079,292.24216,0,177.46222,105.01334,41.18377,0.34153,0.34153,0.08861,0.08861
17209,-122.27711,37.79721,0,0,1,0,0,1,0,0,0.04007,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,92.91586,0.00208,0.00588,5.07138,0.00039,125.97389,0,106.20674,0,46.26357,2.66955,0.25664,0.11467,0.11467
17210,-122.27711,37.80671,0,1,0,0,0,1,0,0,0.06756,0,0,0,34.30421,65.69579,0,0,0,0,0,0,0,0,0,0,81.21036,0.00213,0.0009,8.77326,0.00061,198.63711,0,0,97.45854,46.26357,0.75064,0.30516,0.1051,0.1051
17211,-122.27711,37.80437,0,1,0,0,0,1,0,0,0.06771,0,0,0,43.63057,56.36943,0,0,0,0,0,0,0,0,0,0,78.51592,0.00222,0.00113,10.52307,0.00054,329.05263,0,201.96469,0,43.5627,0.92575,0.29327,0.10736,0.10736
17212,-122.27711,37.82267,0,1,0,0,0,1,0,0,0.06667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.02581,0.00123,0.00076,9.80224,0.00095,246.97255,184.11515,0,0,8.09434,0.34772,0.34772,0.09134,0.09134
17213,-122.2771,37.8263,0,1,0,1,0,0,0,1,0.10646,0,0,0,57.41935,42.58065,0,0,0,0,0,0,0,0,0,0,77.66452,0.00109,0.0008,15.32489,0.00079,446.04057,351.74548,96.3201,0,35.4598,0.34124,0.34124,0.08859,0.08859
17214,-122.2771,37.80916,1,0,0,0,0,0,0,1,0.10715,0,0,0,82.79221,17.20779,0,0,0,0,0,0,0,0,0,0,72.25974,0.002,0.00074,8.19671,0.0007,410.38828,195.6932,83.38693,0,28.20674,0.62542,0.31688,0.10281,0.10281
17215,-122.2771,37.81154,0,0,1,0,0,0,0,1,0.11901,0,0,0,85.06494,14.93506,0,0,0,0,0,0,0,0,0,0,72.23377,0.00185,0.00062,7.95562,0.0008,350.16998,307.35253,0,0,28.20674,0.53783,0.32726,0.10065,0.10065
17216,-122.2771,37.829,0,0,1,0,0,0,0,1,0.11657,0,0,0,60.57692,39.42308,0,0,0,0,0,0,0,0,0,0,76.41026,0.001,0.00081,13.55762,0.00067,103.04218,0,0,114.94462,35.4598,0.33274,0.33274,0.08664,0.08664
17217,-122.27709,37.8015,0,1,0,1,0,1,0,0,0.04769,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,92.33013,0.00223,0.00167,10.54432,0.00047,395.54622,0,171.12727,165.58282,41.18377,1.28747,0.27825,0.11025,0.11025
17218,-122.27709,37.82217,0,1,0,0,0,1,0,0,0.04978,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.21019,0.00125,0.00075,9.61772,0.00097,198.6224,0,0,191.46703,28.20674,0.34791,0.34791,0.09173,0.09173
17220,-122.27708,37.81607,0,0,1,0,0,0,0,1,0.12259,0,0,0,79.48718,20.51282,0,0,0,0,0,0,0,0,0,0,73.65705,0.00156,0.00064,6.46318,0.00099,469.85905,377.19943,96.3201,0,35.4598,0.42418,0.34207,0.09671,0.09671
17221,-122.27708,37.81149,0,0,1,0,0,0,0,1,0.11978,0,0,0,88.06452,11.93548,0,0,0,0,0,0,0,0,0,0,71.6129,0.00185,0.00063,8.01543,0.0008,461.23711,336.64135,99.8463,22.11133,46.26357,0.53923,0.32688,0.1007,0.1007
17222,-122.27707,37.81394,0,1,0,1,0,1,0,0,0.05104,0,0,0,29.71246,70.28754,0,0,0,0,0,0,0,0,0,0,82.73163,0.00169,0.0006,5.896,0.00091,262.18129,144.13455,0,0,46.26357,0.47089,0.33592,0.09854,0.09854
17223,-122.27707,37.81887,0,1,0,0,0,0,0,1,0.07226,0,0,0,8.16993,91.83007,0,0,0,0,0,0,0,0,0,0,88.9902,0.0014,0.0007,8.11047,0.00104,325.69305,134.54646,155.41142,10.23165,28.20674,0.37494,0.34696,0.09438,0.09438
17224,-122.27707,37.82647,1,0,0,1,0,0,0,1,0.11193,0,0,0,73.63344,26.36656,0,0,0,0,0,0,0,0,0,0,71.791,0.00108,0.0008,15.56243,0.00078,190.03106,0,0,88.04631,46.26357,0.34051,0.34051,0.08848,0.08848
17225,-122.27707,37.82828,0,1,0,1,0,0,0,1,0.06774,0,0,0,56.6343,43.3657,0,0,0,0,0,0,0,0,0,0,74.51456,0.00102,0.00081,12.89695,0.0007,382.66986,181.97904,0,0,35.4598,0.33498,0.33498,0.08716,0.08716
17226,-122.27707,37.82432,0,0,1,0,0,0,0,1,0.09563,0,0,0,66.87898,33.12102,0,0,0,0,0,0,0,0,0,0,76.31847,0.00116,0.00078,10.47729,0.00088,470.25831,360.152,92.10014,14.74089,46.26357,0.34518,0.34518,0.09009,0.09009
17227,-122.27707,37.81865,0,0,1,0,0,1,0,0,0.05991,0,0,0,1.59744,98.40256,0,0,0,0,0,0,0,0,0,0,90.20767,0.00142,0.00069,8.02112,0.00104,185.79131,0,78.7187,0,33.6059,0.37845,0.34663,0.09457,0.09457
17228,-122.27706,37.80063,0,1,0,1,0,1,0,0,-0.00293,0,0,0,11.85897,88.14103,0,0,0,0,0,0,0,0,0,0,89.51282,0.00221,0.00195,9.30357,0.00045,105.85141,0,0,104.93961,27.28253,1.4514,0.27363,0.11116,0.11116
17231,-122.27705,37.8275,0,0,1,0,0,0,0,1,0.11663,0,0,0,54.87013,45.12987,0,0,0,0,0,0,0,0,0,0,71.69481,0.00104,0.0008,12.81357,0.00073,184.77023,0,119.09801,0,41.2005,0.33737,0.33737,0.08773,0.08773
17232,-122.27705,37.8265,1,0,0,1,0,0,0,1,0.11192,0,0,0,78.20513,21.79487,0,0,0,0,0,0,0,0,0,0,70.54487,0.00108,0.0008,15.6039,0.00078,190.0015,168.90084,0,0,24.12616,0.34024,0.34024,0.08846,0.08846
17233,-122.27705,37.80769,1,0,0,1,0,1,0,0,0.13126,0,0,0,96.42857,3.57143,0,0,0,0,0,0,0,0,0,0,61.78896,0.00208,0.00082,6.06008,0.00064,97.91276,0,0,97.3737,28.20674,0.69484,0.30951,0.10423,0.10423
17234,-122.27704,37.79898,1,0,0,1,0,1,0,0,0.05354,0,0,0,9.03226,90.96774,0,0,0,0,0,0,0,0,0,0,90.94194,0.00215,0.00287,6.56996,0.00042,102.49791,0,0,100.67637,35.4598,1.89063,0.26512,0.11288,0.11288
17235,-122.27704,37.82194,0,0,1,0,0,1,0,0,0.0462,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,91.07767,0.00126,0.00075,9.57137,0.00097,410.30315,0,172.95188,165.30539,41.18377,0.34749,0.34749,0.09194,0.09194
17236,-122.27704,37.79921,1,0,0,1,0,1,0,0,0.05384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,92.79355,0.00216,0.00269,7.07721,0.00042,176.74578,0,168.40943,0,40.75926,1.81574,0.26628,0.11264,0.11264
17237,-122.27704,37.80233,0,0,1,0,0,1,0,0,0.02907,0,0,0,1.62338,98.37662,0,0,0,0,0,0,0,0,0,0,90.82792,0.00223,0.00147,11.10586,0.00048,489.22188,0,137.3298,0,5.90971,1.15566,0.28227,0.10945,0.10945
17239,-122.27703,37.79976,0,1,0,0,0,1,0,0,0.08117,0,0,0,28.93891,71.06109,0,0,0,0,0,0,0,0,0,0,82.65916,0.00218,0.00234,8.17298,0.00043,390.39293,310.8133,40.80738,0,28.20674,1.65471,0.26906,0.11207,0.11207
17240,-122.27703,37.80845,1,0,0,1,0,1,0,0,0.1206,0,0,0,82.20065,17.79935,0,0,0,0,0,0,0,0,0,0,68.95146,0.00203,0.00077,4.63206,0.00067,102.25296,0,0,86.28161,41.18377,0.65686,0.31299,0.10353,0.10353
17241,-122.27702,37.79552,0,1,0,0,0,1,0,0,0.05483,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.72078,0.00197,0.1924,3.61519,0.00036,448.68965,0,69.90131,0,5.90971,3.80918,0.24803,0.11657,0.11657
17242,-122.27702,37.7951,0,0,1,0,0,1,0,0,0.0603,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,90.64078,0.00194,0.02731,3.52397,0.00036,501.27287,0,96.05982,0,5.90971,4.2085,0.24602,0.11703,0.11703
17243,-122.27702,37.82241,0,1,0,0,0,1,0,0,0.05681,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.22006,0.00124,0.00075,9.71931,0.00095,240.60693,43.78257,181.23816,0,28.20674,0.34703,0.34703,0.09159,0.09159
17244,-122.27702,37.79525,0,1,0,0,0,1,0,0,0.05683,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,90.42308,0.00195,0.04612,3.50965,0.00036,100.69098,0,0,100.00178,5.90971,4.06735,0.24671,0.11687,0.11687
17245,-122.27702,37.81763,0,0,1,0,0,1,0,0,0.07192,0,0,0,47.88274,52.11726,0,0,0,0,0,0,0,0,0,0,77.06189,0.00147,0.00067,7.45975,0.00103,507.01044,0,120.28285,0,5.90971,0.39514,0.34467,0.09543,0.09543
17246,-122.27702,37.79902,1,0,0,1,0,1,0,0,0.05074,0,0,0,5.41401,94.58599,0,0,0,0,0,0,0,0,0,0,91.62102,0.00215,0.00283,6.72466,0.00042,426.21115,0,178.97668,168.21148,41.11302,1.87374,0.26521,0.11286,0.11286
17247,-122.27701,37.79539,0,1,0,0,0,1,0,0,0.05517,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,90.00321,0.00196,0.13595,3.54497,0.00036,179.67599,0,0,64.06761,5.90971,3.91307,0.24737,0.11672,0.11672
17248,-122.27701,37.80928,0,1,0,0,0,0,0,1,0.10302,0,0,0,83.87097,16.12903,0,0,0,0,0,0,0,0,0,0,72.82258,0.00198,0.00073,8.333,0.0007,191.45142,0,122.55655,75.78497,35.4598,0.61968,0.31673,0.10276,0.10276
17249,-122.27701,37.82097,0,0,1,0,0,1,0,0,0.06708,0,0,0,9.32476,90.67524,0,0,0,0,0,0,0,0,0,0,89.03215,0.0013,0.00073,9.28805,0.001,416.87397,0,171.19886,168.21148,41.11302,0.3474,0.3474,0.09273,0.09273
17250,-122.277,37.79631,0,0,1,0,0,1,0,0,0.06049,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,88.17264,0.00202,0.01182,4.36095,0.00037,248.0861,0,211.24313,50.39715,24.50992,3.08489,0.25176,0.11574,0.11574
17251,-122.277,37.81531,0,0,1,0,0,0,0,1,0.12065,0,0,0,62.37942,37.62058,0,0,0,0,0,0,0,0,0,0,72.791,0.0016,0.00063,6.21689,0.00096,532.36755,390.67044,22.85354,0,28.20674,0.43955,0.33937,0.0974,0.0974
17252,-122.277,37.82191,0,0,1,0,0,1,0,0,0.04494,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,91.43408,0.00126,0.00075,9.5638,0.00097,178.77944,0,0,179.82123,5.90971,0.34713,0.34713,0.09198,0.09198
17253,-122.27699,37.80221,0,0,1,0,0,1,0,0,0.03521,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,91.61981,0.00222,0.00149,11.07314,0.00048,514.27453,308.68843,68.2536,0,28.20674,1.17044,0.2814,0.10961,0.10961
17254,-122.27699,37.81447,0,0,1,0,0,1,0,0,0.06415,0,0,0,43.3121,56.6879,0,0,0,0,0,0,0,0,0,0,81.1465,0.00165,0.00061,6.02492,0.00093,347.06612,122.27981,99.12887,0,28.20674,0.45803,0.3368,0.09813,0.09813
17255,-122.27698,37.79751,0,0,1,0,0,0,1,0,0.03839,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,93.35484,0.00208,0.00488,5.40431,0.00039,322.35083,0,35.74243,0,5.90971,2.46737,0.25754,0.11448,0.11448
17256,-122.27698,37.79495,0,0,1,0,0,1,0,0,0.07639,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.56958,0.00193,0.02,3.57443,0.00036,248.26543,170.47644,69.18476,0,2.88807,4.27274,0.24517,0.11723,0.11723
